company	date	sentiment	time
HST	Feb-17	0.347107695	2017-02
HST	Mar-17	0.382999439	2017-03
HST	Apr-17	0.308964232	2017-04
HST	May-17	0.213978697	2017-05
HST	Jun-17	0.214552545	2017-06
HST	Jul-17	0.253515963	2017-07
HST	Aug-17	0.201183261	2017-08
HST	Sep-17	0.186432823	2017-09
HST	Oct-17	0.365923211	2017-10
HST	Nov-17	0.329840284	2017-11
HST	Dec-17	0.411818628	2017-12
HST	Jan-18	0.283528492	2018-01
HST	Feb-18	0.378019109	2018-02
HST	Mar-18	0.392607248	2018-03
HST	Apr-18	0.263514777	2018-04
HST	May-18	0.272827936	2018-05
HST	Jun-18	0.346405014	2018-06
HST	Jul-18	0.31477248	2018-07
HST	Aug-18	0.452391043	2018-08
HST	Sep-18	0.447499863	2018-09
HST	Oct-18	0.35746341	2018-10
HST	Nov-18	0.301759416	2018-11
HST	Dec-18	0.214469486	2018-12
HST	Jan-19	0.288522284	2019-01
HST	Feb-19	0.271022765	2019-02
HST	Mar-19	0.409679017	2019-03
HST	Apr-19	0.348022017	2019-04
HST	May-19	0.31751771	2019-05
HST	Jun-19	0.322437246	2019-06
HST	Jul-19	0.31719697	2019-07
HST	Aug-19	0.243238622	2019-08
HST	Sep-19	0.203170732	2019-09
HST	Oct-19	0.231691919	2019-10
HST	Nov-19	0.303188563	2019-11
HST	Dec-19	0.348287748	2019-12
HST	Jan-20	0.254601797	2020-01
HST	Feb-20	0.276042168	2020-02
HST	Mar-20	0.188010546	2020-03
HSY	Feb-09	0.228515625	2009-02
HSY	Mar-09	-0.308703704	2009-03
HSY	Apr-09	0.119625	2009-04
HSY	Jun-09	0.64	2009-06
HSY	Jul-09	-0.11468254	2009-07
HSY	Aug-09	-0.295454545	2009-08
HSY	Sep-09	0.168337302	2009-09
HSY	Oct-09	-0.090367965	2009-10
HSY	Nov-09	0.361363636	2009-11
HSY	Dec-09	0.467113095	2009-12
HSY	Jan-10	-0.252222222	2010-01
HSY	Feb-10	-0.066296296	2010-02
HSY	Mar-10	0.200567901	2010-03
HSY	Apr-10	0.175681818	2010-04
HSY	May-10	0.355	2010-05
HSY	Jun-10	0.153325758	2010-06
HSY	Jul-10	0.21047619	2010-07
HSY	Aug-10	0.691666667	2010-08
HSY	Sep-10	0.306428571	2010-09
HSY	Oct-10	0.208761574	2010-10
HSY	Nov-10	0.4125	2010-11
HSY	Dec-10	0.151929825	2010-12
HSY	Jan-11	0.008611111	2011-01
HSY	Feb-11	0.30835084	2011-02
HSY	Mar-11	0.366666667	2011-03
HSY	Apr-11	-0.159259259	2011-04
HSY	May-11	0.117693292	2011-05
HSY	Jun-11	0.263820018	2011-06
HSY	Jul-11	0.312080966	2011-07
HSY	Aug-11	0.340124008	2011-08
HSY	Sep-11	0.220858277	2011-09
HSY	Oct-11	0.345008681	2011-10
HSY	Nov-11	0.242141577	2011-11
HSY	Dec-11	0.217606872	2011-12
HSY	Jan-12	0.269398148	2012-01
HSY	Feb-12	0.31546176	2012-02
HSY	Mar-12	0.058048822	2012-03
HSY	Apr-12	0.136829595	2012-04
HSY	May-12	0.206909993	2012-05
HSY	Jun-12	0.162057232	2012-06
HSY	Jul-12	0.256420701	2012-07
HSY	Aug-12	0.486060606	2012-08
HSY	Sep-12	0.317133237	2012-09
HSY	Oct-12	0.262454212	2012-10
HSY	Nov-12	0.292085253	2012-11
HSY	Dec-12	0.293537649	2012-12
HSY	Jan-13	0.384126984	2013-01
HSY	Feb-13	0.355483405	2013-02
HSY	Mar-13	0.301351241	2013-03
HSY	Apr-13	0.364270751	2013-04
HSY	May-13	0.382196406	2013-05
HSY	Jun-13	0.160645833	2013-06
HSY	Jul-13	0.293318791	2013-07
HSY	Aug-13	0.217747916	2013-08
HSY	Sep-13	-0.002740741	2013-09
HSY	Oct-13	0.217748714	2013-10
HSY	Nov-13	0.443879269	2013-11
HSY	Dec-13	0.413051347	2013-12
HSY	Jan-14	0.339312524	2014-01
HSY	Feb-14	0.243779186	2014-02
HSY	Mar-14	0.370238777	2014-03
HSY	Apr-14	0.170531946	2014-04
HSY	May-14	0.261808562	2014-05
HSY	Jun-14	0.294815668	2014-06
HSY	Jul-14	0.169114057	2014-07
HSY	Aug-14	0.204159652	2014-08
HSY	Sep-14	0.290737374	2014-09
HSY	Oct-14	0.247126163	2014-10
HSY	Nov-14	0.400440234	2014-11
HSY	Dec-14	0.364080906	2014-12
HSY	Jan-15	0.245486241	2015-01
HSY	Feb-15	0.278270999	2015-02
HSY	Mar-15	0.432548052	2015-03
HSY	Apr-15	0.329055807	2015-04
HSY	May-15	0.274805467	2015-05
HSY	Jun-15	0.19009139	2015-06
HSY	Jul-15	0.209034353	2015-07
HSY	Aug-15	0.160007756	2015-08
HSY	Sep-15	0.28124369	2015-09
HSY	Oct-15	0.206122265	2015-10
HSY	Nov-15	0.16415326	2015-11
HSY	Dec-15	0.222220477	2015-12
HSY	Jan-16	0.272756201	2016-01
HSY	Feb-16	0.36444416	2016-02
HSY	Mar-16	0.325363636	2016-03
HSY	Apr-16	0.4004459	2016-04
HSY	May-16	0.348287554	2016-05
HSY	Jun-16	0.297972009	2016-06
HSY	Jul-16	0.278038026	2016-07
HSY	Aug-16	0.28105841	2016-08
HSY	Sep-16	0.385882519	2016-09
HSY	Oct-16	0.310145476	2016-10
HSY	Nov-16	0.437089131	2016-11
HSY	Dec-16	0.357978523	2016-12
HSY	Jan-17	0.389921816	2017-01
HSY	Feb-17	0.359346144	2017-02
HSY	Mar-17	0.349190867	2017-03
HSY	Apr-17	0.212794307	2017-04
HSY	May-17	0.169909582	2017-05
HSY	Jun-17	0.278299054	2017-06
HSY	Jul-17	0.135053606	2017-07
HSY	Aug-17	0.234278103	2017-08
HSY	Sep-17	0.244609848	2017-09
HSY	Oct-17	0.288121467	2017-10
HSY	Nov-17	0.196530154	2017-11
HSY	Dec-17	0.264750786	2017-12
HSY	Jan-18	0.369652426	2018-01
HSY	Feb-18	0.344999341	2018-02
HSY	Mar-18	0.161536104	2018-03
HSY	Apr-18	0.316488953	2018-04
HSY	May-18	0.315629213	2018-05
HSY	Jun-18	0.211650799	2018-06
HSY	Jul-18	0.298942706	2018-07
HSY	Aug-18	0.244538575	2018-08
